uid,source_path,cached_path,config_hash,preprocessing_config,source_mtime,status,error,vmin,vmax,vmean,vstd,nonzero_fraction,all_finite,warnings
96qe3rzs,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\96qe3rzs.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\96qe3rzs_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260364.1250749,cached,,0.0,1.0,0.269396036863327,0.2982211112976074,0.5847434997558594,True,high_intensity_touches_boundary:y
j49itn7s,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\j49itn7s.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\j49itn7s_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260369.37115,cached,,0.0,1.0,0.3480950891971588,0.25664108991622925,0.934814453125,True,high_intensity_touches_boundary:y
55j2o7s3,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\55j2o7s3.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\55j2o7s3_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260362.1787684,cached,,0.0,1.0,0.23301087319850922,0.29394036531448364,0.482269287109375,True,high_intensity_touches_boundary:y
kkv9rftm,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\kkv9rftm.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\kkv9rftm_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.3954573,cached,,0.0,1.0,0.29933542013168335,0.2554307281970978,0.80474853515625,True,"high_intensity_touches_boundary:x,y,z"
ttqlgzui,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\ttqlgzui.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\ttqlgzui_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260375.1695101,cached,,0.0,1.0,0.24202755093574524,0.2730400860309601,0.6171112060546875,True,high_intensity_touches_boundary:y
1b0z3nx3,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\1b0z3nx3.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\1b0z3nx3_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260359.9125683,cached,,0.0,1.0,0.2773560881614685,0.2979980707168579,0.6050758361816406,True,high_intensity_touches_boundary:y
9rbsv55p,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\9rbsv55p.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\9rbsv55p_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260364.4079397,cached,,0.0,1.0,0.34342509508132935,0.27205613255500793,0.8449974060058594,True,"high_intensity_touches_boundary:y,z"
sq0oxfq8,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\sq0oxfq8.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\sq0oxfq8_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260374.6534064,cached,,0.0,1.0,0.2866692543029785,0.27286040782928467,0.7242355346679688,True,high_intensity_touches_boundary:y
myx444nl,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\myx444nl.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\myx444nl_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.4015918,cached,,0.0,1.0,0.2875480651855469,0.2696899175643921,0.7284965515136719,True,high_intensity_touches_boundary:y
z15bcw79,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\z15bcw79.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\z15bcw79_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260378.0479672,cached,,0.0,1.0,0.20792677998542786,0.2921081483364105,0.4281730651855469,True,high_intensity_touches_boundary:y
0pdw5py6,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\0pdw5py6.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\0pdw5py6_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260359.561031,cached,,0.0,1.0,0.34820136427879333,0.25667694211006165,0.8462448120117188,True,"high_intensity_touches_boundary:y,z"
b2knftu2,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\b2knftu2.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\b2knftu2_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260364.9028573,cached,,0.0,1.0,0.2437012940645218,0.29579445719718933,0.5043525695800781,True,high_intensity_touches_boundary:y
gc5wi6fq,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\gc5wi6fq.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\gc5wi6fq_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260368.0667212,cached,,0.0,1.0,0.22668586671352386,0.2898954153060913,0.46295166015625,True,high_intensity_touches_boundary:y
jja26yfp,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\jja26yfp.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\jja26yfp_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260369.7105043,cached,,0.0,1.0,0.2948222756385803,0.2880426049232483,0.7716217041015625,True,high_intensity_touches_boundary:y
mvxpj4hn,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\mvxpj4hn.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\mvxpj4hn_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.3575702,cached,,0.0,1.0,0.3102891445159912,0.26177486777305603,0.7961387634277344,True,"high_intensity_touches_boundary:y,z"
riuu9k9x,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\riuu9k9x.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\riuu9k9x_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260373.9630303,cached,,0.0,1.0,0.22612719237804413,0.305065780878067,0.4467964172363281,True,
juy0bvr6,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\juy0bvr6.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\juy0bvr6_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260369.8417325,cached,,0.0,1.0,0.29287511110305786,0.2608891427516937,0.7045440673828125,True,high_intensity_touches_boundary:y
k2vmwwyz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\k2vmwwyz.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\k2vmwwyz_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.0139058,cached,,0.0,1.0,0.21547657251358032,0.2918682098388672,0.44036865234375,True,high_intensity_touches_boundary:y
x4w6xlpu,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\x4w6xlpu.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\x4w6xlpu_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260376.9052846,cached,,0.0,1.0,0.2897081673145294,0.2634788751602173,0.7256088256835938,True,high_intensity_touches_boundary:y
0dk0get8,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\0dk0get8.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\0dk0get8_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260359.3531723,cached,,0.0,1.0,0.23698797821998596,0.2884136736392975,0.5225982666015625,True,high_intensity_touches_boundary:y
t63j3r30,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\t63j3r30.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\t63j3r30_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260374.8000581,cached,,0.0,1.0,0.24160686135292053,0.2981131672859192,0.4844398498535156,True,high_intensity_touches_boundary:y
me8f8409,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\me8f8409.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\me8f8409_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.1034632,cached,,0.0,1.0,0.1986980140209198,0.28101885318756104,0.4437522888183594,True,high_intensity_touches_boundary:y
82n2atqy,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\82n2atqy.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\82n2atqy_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260363.482536,cached,,0.0,1.0,0.27088961005210876,0.29523369669914246,0.5979804992675781,True,high_intensity_touches_boundary:y
yv37dia5,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\yv37dia5.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\yv37dia5_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260377.9670272,cached,,0.0,1.0,0.3053852915763855,0.2822582721710205,0.7121047973632812,True,high_intensity_touches_boundary:y
u6hc36ko,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\u6hc36ko.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\u6hc36ko_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260375.3127818,cached,,0.0,1.0,0.3153561055660248,0.2560998797416687,0.8562545776367188,True,high_intensity_touches_boundary:y
f8krd5eq,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\f8krd5eq.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\f8krd5eq_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260367.525931,cached,,0.0,1.0,0.290933758020401,0.2713969647884369,0.7402534484863281,True,high_intensity_touches_boundary:y
y08p0fod,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\y08p0fod.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\y08p0fod_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260377.5227022,cached,,0.0,1.0,0.32281798124313354,0.26208266615867615,0.9898109436035156,True,"high_intensity_touches_boundary:y,z"
ro8bnp84,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\ro8bnp84.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\ro8bnp84_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260374.007717,cached,,0.0,1.0,0.30999940633773804,0.26591920852661133,0.7854957580566406,True,"high_intensity_touches_boundary:y,z"
dyt9moge,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\dyt9moge.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\dyt9moge_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260366.5958574,cached,,0.0,1.0,0.32643648982048035,0.2643309235572815,0.7673797607421875,True,"high_intensity_touches_boundary:y,z"
4qxxva2i,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\4qxxva2i.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\4qxxva2i_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260361.920357,cached,,0.0,1.0,0.2406984567642212,0.29022350907325745,0.5579376220703125,True,high_intensity_touches_boundary:y
euc1hh5l,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\euc1hh5l.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\euc1hh5l_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260367.3638818,cached,,0.0,1.0,0.3376425504684448,0.2736321687698364,0.8028450012207031,True,high_intensity_touches_boundary:y
f6a4fejg,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\f6a4fejg.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\f6a4fejg_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260367.5134766,cached,,0.0,1.0,0.29997944831848145,0.284336656332016,0.6343421936035156,True,"high_intensity_touches_boundary:x,y,z"
xaa2ilgb,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\xaa2ilgb.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\xaa2ilgb_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260376.9662824,cached,,0.0,1.0,0.24291108548641205,0.2833509147167206,0.6040191650390625,True,high_intensity_touches_boundary:y
0s0r2sds,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\0s0r2sds.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\0s0r2sds_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260359.5898807,cached,,0.0,1.0,0.29980844259262085,0.2691020965576172,0.8082046508789062,True,high_intensity_touches_boundary:y
8b25sq8c,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\8b25sq8c.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\8b25sq8c_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260363.6377492,cached,,0.0,1.0,0.2206159234046936,0.27696728706359863,0.5273475646972656,True,high_intensity_touches_boundary:y
royr6ccv,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\royr6ccv.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\royr6ccv_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260374.0339718,cached,,0.0,1.0,0.23551321029663086,0.31115731596946716,0.45758056640625,True,high_intensity_touches_boundary:y
cjwtl9tq,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\cjwtl9tq.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\cjwtl9tq_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260365.742436,cached,,0.0,1.0,0.29756098985671997,0.2881799042224884,0.6776275634765625,True,high_intensity_touches_boundary:y
vdz4x1zh,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\vdz4x1zh.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\vdz4x1zh_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260376.0693967,cached,,0.0,1.0,0.30694982409477234,0.25058481097221375,0.7971611022949219,True,"high_intensity_touches_boundary:y,z"
qimqodpx,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\qimqodpx.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\qimqodpx_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260373.4167464,cached,,0.0,1.0,0.25006648898124695,0.29298895597457886,0.553497314453125,True,high_intensity_touches_boundary:y
nf7c3dd0,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\nf7c3dd0.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\nf7c3dd0_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.6368926,cached,,0.0,1.0,0.25662505626678467,0.3048941195011139,0.4918212890625,True,high_intensity_touches_boundary:y
3uvulemx,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\3uvulemx.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\3uvulemx_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260361.3540058,cached,,0.0,1.0,0.25354012846946716,0.2783961892127991,0.6596107482910156,True,high_intensity_touches_boundary:y
15z8vmuh,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\15z8vmuh.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\15z8vmuh_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260359.8697095,cached,,0.0,1.0,0.24159295856952667,0.27610039710998535,0.6504440307617188,True,high_intensity_touches_boundary:y
xid4n1u3,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\xid4n1u3.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\xid4n1u3_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260377.088367,cached,,0.0,1.0,0.19567057490348816,0.2635107636451721,0.42230224609375,True,high_intensity_touches_boundary:y
493wxa73,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\493wxa73.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\493wxa73_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260361.6144032,cached,,0.0,1.0,0.24898585677146912,0.26781153678894043,0.665924072265625,True,high_intensity_touches_boundary:y
jgzlma5u,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\jgzlma5u.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\jgzlma5u_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260369.658088,cached,,0.0,1.0,0.24988272786140442,0.2939642071723938,0.6365623474121094,True,high_intensity_touches_boundary:y
ofwb0hpm,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\ofwb0hpm.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\ofwb0hpm_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260372.3205557,cached,,0.0,1.0,0.24112969636917114,0.24875107407569885,0.6567649841308594,True,"high_intensity_touches_boundary:x,y"
nz1udbfw,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\nz1udbfw.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\nz1udbfw_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260372.015703,cached,,0.0,1.0,0.28570857644081116,0.29624074697494507,0.6650962829589844,True,high_intensity_touches_boundary:y
yjxrpj1e,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\yjxrpj1e.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\yjxrpj1e_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260377.8156364,cached,,0.0,1.0,0.28199779987335205,0.31645962595939636,0.6749839782714844,True,
pkyrybov,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\pkyrybov.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\pkyrybov_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260372.9798143,cached,,0.0,1.0,0.27711451053619385,0.28444811701774597,0.692047119140625,True,high_intensity_touches_boundary:y
